Unnamed: 0,Date,Manufacturing_Date,Expiry_Date,Days_to_Expiry_at_Sale,Is_Near_Expiry_At_Sale,Product_ID,Product_Name,Category,Company_Name,Is_Perishable,Shelf_Life_Days,Storage_Temperature,Lot_ID,Stock_Batch_Quantity,Quantity_Stocked,Quantity_Sold,Wastage_Units,On_Hand_After_Sale,Near_Expiry_Units,Price_per_Unit,Revenue,Feedback_Score,Supermarket_Branch
8609,2023-09-16,2023-09-16,2023-09-24,8,False,4954,Onion,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20230916-175,428,407,292,20,95,7,19.0,5548.0,5,Supermarket C - HSR Layout
8610,2023-07-11,2023-07-11,2023-07-19,8,False,4261,Potato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20230711-198,348,300,149,16,135,3,22.78,3394.22,3,Supermarket C - HSR Layout
8611,2024-07-08,2024-07-04,2024-07-12,4,False,4013,Tomato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240704-530,517,425,235,19,171,10,34.82,8182.7,2,Supermarket C - HSR Layout
8612,2024-11-18,2024-11-03,2025-04-04,137,False,8668,Mango Juice 1L,Beverages,Paper Boat,False,152,Ambient (20-25°C),LOT-20241103-965,887,610,389,15,206,29,50.2,19527.8,4,Supermarket C - HSR Layout
8613,2025-03-02,2024-06-13,2025-03-03,1,True,9384,Chocolate Bar 45g,Snacks,Cadbury,False,263,Ambient (20-25°C),LOT-20240613-118,1021,776,323,23,430,430,59.76,19302.48,3,Supermarket C - HSR Layout
8614,2025-06-04,2025-06-02,2025-06-11,7,False,7626,Fish Fillet 500g,Meat,FreshToHome,True,9,Frozen (-18°C),LOT-20250602-725,748,242,131,13,98,26,369.29,48376.99,3,Supermarket C - HSR Layout
8615,2025-03-08,2025-02-23,2025-03-09,1,True,5572,Yogurt Cup,Dairy,Nestlé,True,14,Chilled (2-4°C),LOT-20250223-501,348,260,143,13,104,104,50.07,7160.01,4,Supermarket C - HSR Layout
8616,2024-07-02,2024-06-27,2024-07-04,2,True,3608,Orange,Fruits,Del Monte,True,7,Cool (10-15°C),LOT-20240627-972,435,339,143,23,173,173,89.0,12727.0,4,Supermarket C - HSR Layout
8617,2025-02-21,2025-02-15,2025-02-26,5,False,4363,Carrot,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20250215-712,580,509,268,37,204,50,24.45,6552.6,3,Supermarket C - HSR Layout
8618,2024-04-24,2023-10-02,2024-08-20,118,False,8766,Mango Juice 1L,Beverages,Paper Boat,False,323,Ambient (20-25°C),LOT-20231002-537,837,595,262,20,313,4,41.21,10797.02,4,Supermarket C - HSR Layout
8619,2025-06-14,2025-06-06,2025-06-19,5,False,4155,Carrot,Vegetables,FarmGate,True,13,Cool (10-15°C),LOT-20250606-641,469,384,194,22,168,20,56.29,10920.26,5,Supermarket C - HSR Layout
8620,2023-02-16,2023-02-10,2023-03-06,18,False,5118,Paneer 200g,Dairy,Nandini,True,24,Chilled (2-4°C),LOT-20230210-726,418,400,264,18,118,25,28.88,7624.32,5,Supermarket C - HSR Layout
8621,2023-01-18,2023-01-06,2023-01-19,1,True,4356,Spinach,Vegetables,FarmGate,True,13,Cool (10-15°C),LOT-20230106-156,719,442,230,25,187,187,57.65,13259.5,3,Supermarket C - HSR Layout
8622,2024-09-05,2024-02-18,2024-12-02,88,False,9935,Chocolate Bar 45g,Snacks,Cadbury,False,288,Ambient (20-25°C),LOT-20240218-518,782,668,285,21,362,80,48.24,13748.4,3,Supermarket C - HSR Layout
8623,2023-03-13,2023-03-09,2023-09-03,174,False,9453,Masala Namkeen 150g,Snacks,Haldiram's,False,178,Ambient (20-25°C),LOT-20230309-738,1149,560,329,7,224,23,32.63,10735.27,5,Supermarket C - HSR Layout
8624,2023-10-13,2023-10-12,2023-10-16,3,True,6443,Sandwich Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20231012-240,470,273,160,14,99,99,88.81,14209.6,4,Supermarket C - HSR Layout
8625,2023-02-07,2023-01-30,2023-02-17,10,False,3536,Banana,Fruits,FreshFarms,True,18,Cool (10-15°C),LOT-20230130-542,542,377,203,22,152,23,32.2,6536.6,4,Supermarket C - HSR Layout
8626,2024-12-12,2024-11-26,2024-12-12,0,True,3480,Orange,Fruits,Del Monte,True,16,Cool (10-15°C),LOT-20241126-712,445,419,146,30,243,243,84.45,12329.7,2,Supermarket C - HSR Layout
8627,2024-03-30,2023-10-25,2024-07-21,113,False,9789,Masala Namkeen 150g,Snacks,Haldiram's,False,270,Ambient (20-25°C),LOT-20231025-817,998,716,370,17,329,21,132.45,49006.5,4,Supermarket C - HSR Layout
8628,2024-04-01,2024-03-22,2024-04-06,5,False,3449,Orange,Fruits,Del Monte,True,15,Cool (10-15°C),LOT-20240322-310,790,510,249,29,232,15,97.08,24172.92,2,Supermarket C - HSR Layout
8629,2025-03-30,2025-01-28,2025-06-27,89,False,9627,Biscuit 200g,Snacks,Parle,False,150,Ambient (20-25°C),LOT-20250128-359,841,571,286,21,264,78,10.02,2865.72,4,Supermarket C - HSR Layout
8630,2024-10-12,2024-09-25,2024-10-13,1,True,3770,Pomegranate,Fruits,FreshFarms,True,18,Cool (10-15°C),LOT-20240925-510,381,256,105,20,131,131,31.42,3299.1,3,Supermarket C - HSR Layout
8631,2024-04-18,2024-04-15,2024-05-05,17,False,3279,Pomegranate,Fruits,FreshFarms,True,20,Cool (10-15°C),LOT-20240415-672,415,170,97,6,67,19,105.82,10264.54,4,Supermarket C - HSR Layout
8632,2023-01-12,2023-01-10,2023-01-19,7,False,4369,Carrot,Vegetables,FarmGate,True,9,Cool (10-15°C),LOT-20230110-128,470,366,180,21,165,44,35.17,6330.6,5,Supermarket C - HSR Layout
8633,2024-04-29,2024-04-22,2024-05-02,3,True,5983,Butter 100g,Dairy,Amul,True,10,Chilled (2-4°C),LOT-20240422-520,361,250,129,10,111,111,22.89,2952.81,3,Supermarket C - HSR Layout
8634,2023-09-05,2023-03-15,2024-02-28,176,False,9420,Biscuit 200g,Snacks,Parle,False,350,Ambient (20-25°C),LOT-20230315-395,819,374,124,17,233,32,96.57,11974.68,4,Supermarket C - HSR Layout
8635,2024-03-04,2024-03-01,2024-03-18,14,False,5657,Curd 400g,Dairy,Amul,True,17,Chilled (2-4°C),LOT-20240301-994,946,435,187,34,214,5,111.75,20897.25,5,Supermarket C - HSR Layout
8636,2024-11-19,2024-11-13,2024-11-24,5,False,5762,Milk 500ml,Dairy,Amul,True,11,Chilled (2-4°C),LOT-20241113-642,616,595,336,26,233,25,100.06,33620.16,5,Supermarket C - HSR Layout
8637,2025-04-22,2025-04-15,2025-05-02,10,False,3963,Apple,Fruits,Del Monte,True,17,Cool (10-15°C),LOT-20250415-492,507,364,183,18,163,15,107.58,19687.14,5,Supermarket C - HSR Layout
8638,2023-11-15,2023-11-10,2023-11-16,1,True,6944,Sandwich Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20231110-881,348,157,73,7,77,77,112.48,8211.04,3,Supermarket C - HSR Layout
8639,2024-07-06,2024-03-29,2025-01-16,194,False,8163,Mango Juice 1L,Beverages,Paper Boat,False,293,Ambient (20-25°C),LOT-20240329-779,843,613,112,26,475,58,97.74,10946.88,5,Supermarket C - HSR Layout
8640,2025-06-25,2025-06-15,2025-06-28,3,True,4869,Potato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20250615-264,650,468,166,28,274,274,46.46,7712.36,1,Supermarket C - HSR Layout
8641,2024-07-02,2024-07-01,2024-07-16,14,False,3862,Grapes,Fruits,Reliance Fresh,True,15,Cool (10-15°C),LOT-20240701-986,488,138,72,9,57,3,106.99,7703.28,5,Supermarket C - HSR Layout
8642,2024-09-29,2024-09-11,2024-10-01,2,True,3901,Apple,Fruits,Del Monte,True,20,Cool (10-15°C),LOT-20240911-500,594,243,105,18,120,120,45.63,4791.15,4,Supermarket C - HSR Layout
8643,2024-11-28,2024-11-26,2024-12-11,13,False,5672,Yogurt Cup,Dairy,Nestlé,True,15,Chilled (2-4°C),LOT-20241126-257,580,246,172,13,61,13,83.18,14306.96,5,Supermarket C - HSR Layout
8644,2025-04-06,2025-04-06,2025-04-10,4,False,6690,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20250406-804,462,238,178,12,48,2,77.02,13709.56,4,Supermarket C - HSR Layout
8645,2023-08-08,2023-06-26,2024-04-06,242,False,8423,Orange Juice 1L,Beverages,Real,False,285,Ambient (20-25°C),LOT-20230626-866,780,780,381,24,375,59,59.12,22524.72,5,Supermarket C - HSR Layout
8646,2025-05-29,2025-05-15,2025-05-31,2,True,3090,Orange,Fruits,Del Monte,True,16,Cool (10-15°C),LOT-20250515-751,555,457,269,32,156,156,79.4,21358.6,4,Supermarket C - HSR Layout
8647,2023-12-29,2023-12-26,2024-01-06,8,False,5341,Milk 500ml,Dairy,Amul,True,11,Chilled (2-4°C),LOT-20231226-275,445,186,75,16,95,17,104.22,7816.5,5,Supermarket C - HSR Layout
8648,2025-02-05,2025-02-03,2025-02-16,11,False,7368,Mutton Curry Cut 500g,Meat,Licious,True,13,Frozen (-18°C),LOT-20250203-596,537,374,190,21,163,15,378.81,71973.9,5,Supermarket C - HSR Layout
8649,2025-04-01,2024-08-21,2025-05-30,59,False,8755,Packaged Water 1L,Beverages,Bisleri,False,282,Ambient (20-25°C),LOT-20240821-394,1132,822,269,24,529,99,97.81,26310.89,4,Supermarket C - HSR Layout
8650,2023-12-02,2023-11-11,2023-12-02,0,True,5142,Milk 500ml,Dairy,Amul,True,21,Chilled (2-4°C),LOT-20231111-872,681,536,221,31,284,284,91.55,20232.55,2,Supermarket C - HSR Layout
8651,2024-10-17,2024-04-26,2025-02-11,117,False,9054,Biscuit 200g,Snacks,Parle,False,291,Ambient (20-25°C),LOT-20240426-393,822,660,191,21,448,16,48.65,9292.15,2,Supermarket C - HSR Layout
8652,2025-03-27,2025-03-20,2025-03-29,2,True,4778,Potato,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20250320-241,457,363,198,21,144,144,30.42,6023.16,4,Supermarket C - HSR Layout
8653,2024-06-12,2024-06-08,2024-06-21,9,False,7168,Eggs Dozen,Meat,Local Farm,True,13,Frozen (-18°C),LOT-20240608-759,374,216,92,10,114,9,395.2,36358.4,4,Supermarket C - HSR Layout
8654,2025-01-06,2025-01-05,2025-01-14,8,False,4425,Potato,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20250105-371,600,342,159,28,155,25,47.82,7603.38,5,Supermarket C - HSR Layout
8655,2024-01-31,2024-01-24,2024-02-02,2,True,7280,Mutton Curry Cut 500g,Meat,Licious,True,9,Frozen (-18°C),LOT-20240124-762,137,120,59,6,55,55,380.27,22435.93,3,Supermarket C - HSR Layout
8656,2023-12-23,2023-12-19,2023-12-29,6,False,3642,Grapes,Fruits,Reliance Fresh,True,10,Cool (10-15°C),LOT-20231219-429,296,196,87,12,97,8,35.45,3084.15,5,Supermarket C - HSR Layout
8657,2025-02-25,2025-02-18,2025-03-07,10,False,3336,Banana,Fruits,FreshFarms,True,17,Cool (10-15°C),LOT-20250218-303,265,207,134,13,60,4,53.44,7160.96,4,Supermarket C - HSR Layout
8658,2024-07-07,2024-07-05,2024-07-08,1,True,6051,Pav 6pc,Bakery,Modern Foods,True,3,Ambient (20-25°C),LOT-20240705-989,593,522,250,29,243,243,117.26,29315.0,2,Supermarket C - HSR Layout
8659,2025-03-03,2025-03-03,2025-03-16,13,False,4901,Potato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20250303-585,257,173,104,7,62,17,56.72,5898.88,4,Supermarket C - HSR Layout
8660,2024-02-25,2024-01-14,2024-12-18,297,False,8528,Soda 500ml,Beverages,Coca-Cola,False,339,Ambient (20-25°C),LOT-20240114-107,1059,610,246,20,344,92,58.27,14334.42,4,Supermarket C - HSR Layout
8661,2023-05-26,2023-05-24,2023-06-08,13,False,5665,Milk 500ml,Dairy,Amul,True,15,Chilled (2-4°C),LOT-20230524-441,397,371,182,22,167,25,114.26,20795.32,4,Supermarket C - HSR Layout
8662,2024-03-21,2024-03-18,2024-03-22,1,True,6168,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20240318-213,606,480,338,20,122,122,62.66,21179.08,3,Supermarket C - HSR Layout
8663,2024-11-09,2024-11-05,2024-11-24,15,False,3842,Mango,Fruits,FreshFarms,True,19,Cool (10-15°C),LOT-20241105-396,431,240,120,16,104,28,48.16,5779.2,3,Supermarket C - HSR Layout
8664,2024-10-10,2024-10-08,2024-10-20,10,False,4376,Tomato,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20241008-916,553,431,258,26,147,43,27.24,7027.92,4,Supermarket C - HSR Layout
8665,2023-06-13,2023-06-09,2023-06-15,2,True,6340,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20230609-445,584,503,266,30,207,207,65.15,17329.9,3,Supermarket C - HSR Layout
8666,2024-02-13,2024-02-11,2024-02-14,1,True,6611,Croissant,Bakery,Local Bakery,True,3,Ambient (20-25°C),LOT-20240211-611,483,292,157,25,110,110,103.25,16210.25,3,Supermarket C - HSR Layout
8667,2025-02-16,2025-02-11,2025-02-18,2,True,5675,Paneer 200g,Dairy,Nandini,True,7,Chilled (2-4°C),LOT-20250211-563,332,229,130,19,80,80,39.98,5197.4,4,Supermarket C - HSR Layout
8668,2025-01-24,2025-01-20,2025-01-28,4,False,4928,Spinach,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20250120-754,416,239,153,10,76,14,55.04,8421.12,3,Supermarket C - HSR Layout
8669,2023-05-17,2023-05-05,2023-05-24,7,False,5240,Yogurt Cup,Dairy,Nestlé,True,19,Chilled (2-4°C),LOT-20230505-715,706,580,311,25,244,61,118.98,37002.78,4,Supermarket C - HSR Layout
8670,2024-01-08,2024-01-05,2024-01-08,0,True,6569,Croissant,Bakery,Local Bakery,True,3,Ambient (20-25°C),LOT-20240105-309,272,143,83,12,48,48,69.48,5766.84,3,Supermarket C - HSR Layout
8671,2024-06-15,2024-06-07,2024-06-21,6,False,3436,Orange,Fruits,Del Monte,True,14,Cool (10-15°C),LOT-20240607-748,541,327,99,30,198,7,109.35,10825.65,2,Supermarket C - HSR Layout
8672,2025-03-06,2025-02-12,2025-03-12,6,False,5042,Milk 500ml,Dairy,Amul,True,28,Chilled (2-4°C),LOT-20250212-480,499,316,121,25,170,11,24.84,3005.64,3,Supermarket C - HSR Layout
8673,2024-08-17,2024-07-31,2024-08-29,12,False,5724,Butter 100g,Dairy,Amul,True,29,Chilled (2-4°C),LOT-20240731-225,505,352,168,29,155,30,46.66,7838.88,4,Supermarket C - HSR Layout
8674,2025-04-24,2025-04-16,2025-04-29,5,False,4743,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20250416-844,430,327,155,26,146,36,32.38,5018.9,3,Supermarket C - HSR Layout
8675,2023-10-05,2023-10-01,2023-10-19,14,False,3052,Grapes,Fruits,Reliance Fresh,True,18,Cool (10-15°C),LOT-20231001-292,431,431,231,22,178,9,85.9,19842.9,5,Supermarket C - HSR Layout
8676,2023-06-12,2023-05-22,2024-01-30,232,False,9526,Masala Namkeen 150g,Snacks,Haldiram's,False,253,Ambient (20-25°C),LOT-20230522-978,1030,924,369,28,527,73,44.74,16509.06,5,Supermarket C - HSR Layout
8677,2023-09-16,2023-09-04,2023-09-16,0,True,4376,Tomato,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20230904-762,479,349,125,20,204,204,30.33,3791.25,3,Supermarket C - HSR Layout
8678,2023-06-25,2023-02-03,2023-08-26,62,False,8471,Orange Juice 1L,Beverages,Real,False,204,Ambient (20-25°C),LOT-20230203-420,1144,542,147,15,380,68,31.76,4668.72,5,Supermarket C - HSR Layout
8679,2023-10-25,2023-10-25,2023-11-02,8,False,7222,Chicken Breast 500g,Meat,Licious,True,8,Frozen (-18°C),LOT-20231025-807,511,316,198,11,107,10,342.47,67809.06,3,Supermarket C - HSR Layout
8680,2024-06-16,2024-06-12,2024-06-18,2,True,6440,Brown Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20240612-551,717,350,210,18,122,122,43.76,9189.6,4,Supermarket C - HSR Layout
8681,2023-11-04,2023-10-30,2023-11-06,2,True,4349,Onion,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20231030-734,459,262,159,14,89,89,56.31,8953.29,4,Supermarket C - HSR Layout
8682,2023-12-26,2023-12-26,2024-01-10,15,False,3569,Pomegranate,Fruits,FreshFarms,True,15,Cool (10-15°C),LOT-20231226-232,694,625,244,46,335,41,57.13,13939.72,5,Supermarket C - HSR Layout
8683,2024-03-11,2024-03-09,2024-03-18,7,False,4056,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20240309-639,620,496,248,33,215,43,41.24,10227.52,3,Supermarket C - HSR Layout
8684,2024-11-29,2024-11-16,2025-06-23,206,False,9460,Biscuit 200g,Snacks,Parle,False,219,Ambient (20-25°C),LOT-20241116-113,858,508,273,7,228,30,73.47,20057.31,3,Supermarket C - HSR Layout
8685,2023-06-24,2023-06-19,2023-06-26,2,True,5784,Curd 400g,Dairy,Amul,True,7,Chilled (2-4°C),LOT-20230619-576,624,431,291,16,124,124,55.72,16214.52,3,Supermarket C - HSR Layout
8686,2024-12-18,2024-11-26,2024-12-24,6,False,5308,Yogurt Cup,Dairy,Nestlé,True,28,Chilled (2-4°C),LOT-20241126-183,582,444,195,25,224,59,114.33,22294.35,3,Supermarket C - HSR Layout
8687,2023-02-24,2023-02-07,2023-03-05,9,False,5706,Milk 500ml,Dairy,Amul,True,26,Chilled (2-4°C),LOT-20230207-283,293,202,132,6,64,8,90.79,11984.28,4,Supermarket C - HSR Layout
8688,2024-11-24,2024-11-23,2024-12-02,8,False,4750,Tomato,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20241123-977,578,335,206,12,117,12,57.52,11849.12,5,Supermarket C - HSR Layout
8689,2025-02-03,2025-01-28,2025-02-04,1,True,7394,Eggs Dozen,Meat,Local Farm,True,7,Frozen (-18°C),LOT-20250128-687,549,515,230,31,254,254,354.42,81516.6,3,Supermarket C - HSR Layout
8690,2025-02-05,2025-01-31,2025-02-10,5,False,5445,Paneer 200g,Dairy,Nandini,True,10,Chilled (2-4°C),LOT-20250131-181,810,435,247,32,156,16,93.1,22995.7,4,Supermarket C - HSR Layout
8691,2024-02-02,2024-01-28,2024-02-08,6,False,4953,Spinach,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20240128-354,497,431,251,28,152,42,29.32,7359.32,5,Supermarket C - HSR Layout
8692,2024-01-14,2023-06-19,2024-02-22,39,False,9098,Biscuit 200g,Snacks,Parle,False,248,Ambient (20-25°C),LOT-20230619-890,867,445,192,18,235,49,21.05,4041.6,3,Supermarket C - HSR Layout
8693,2025-06-07,2025-02-27,2026-01-19,226,False,8317,Soda 500ml,Beverages,Coca-Cola,False,326,Ambient (20-25°C),LOT-20250227-969,894,584,175,16,393,68,110.34,19309.5,4,Supermarket C - HSR Layout
8694,2024-03-23,2024-03-20,2024-03-28,5,False,3896,Pomegranate,Fruits,FreshFarms,True,8,Cool (10-15°C),LOT-20240320-405,490,367,248,11,108,1,66.37,16459.76,3,Supermarket C - HSR Layout
8695,2023-04-09,2023-04-04,2023-04-17,8,False,4691,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20230404-220,538,382,189,26,167,43,47.25,8930.25,5,Supermarket C - HSR Layout
8696,2023-12-15,2023-12-11,2023-12-22,7,False,5327,Curd 400g,Dairy,Amul,True,11,Chilled (2-4°C),LOT-20231211-310,615,416,244,18,154,6,99.1,24180.4,5,Supermarket C - HSR Layout
8697,2025-05-28,2025-05-26,2025-06-10,13,False,5343,Milk 500ml,Dairy,Amul,True,15,Chilled (2-4°C),LOT-20250526-811,460,374,253,18,103,17,42.34,10712.02,5,Supermarket C - HSR Layout
8698,2024-05-05,2024-05-03,2024-05-12,7,False,4403,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20240503-396,582,332,263,5,64,17,29.28,7700.64,4,Supermarket C - HSR Layout
8699,2023-07-21,2023-07-20,2023-07-27,6,False,4226,Potato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20230720-196,669,322,117,16,189,52,24.67,2886.39,5,Supermarket C - HSR Layout
8700,2023-09-24,2023-09-09,2023-09-28,4,False,3443,Orange,Fruits,Del Monte,True,19,Cool (10-15°C),LOT-20230909-891,412,333,156,16,161,47,66.98,10448.88,4,Supermarket C - HSR Layout
8701,2023-08-08,2023-08-06,2023-08-25,17,False,5632,Curd 400g,Dairy,Amul,True,19,Chilled (2-4°C),LOT-20230806-223,633,376,288,11,77,12,105.67,30432.96,5,Supermarket C - HSR Layout
8702,2023-07-06,2023-07-01,2023-07-10,4,False,4341,Tomato,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20230701-649,733,431,179,25,227,14,51.66,9247.14,4,Supermarket C - HSR Layout
8703,2024-03-15,2024-02-10,2025-01-15,306,False,8598,Orange Juice 1L,Beverages,Real,False,340,Ambient (20-25°C),LOT-20240210-972,741,663,239,16,408,106,85.54,20444.06,4,Supermarket C - HSR Layout
8704,2023-10-13,2023-01-03,2023-10-21,8,False,9346,Potato Chips 100g,Snacks,Lays,False,291,Ambient (20-25°C),LOT-20230103-387,779,588,163,15,410,112,41.01,6684.63,3,Supermarket C - HSR Layout
8705,2023-04-30,2023-02-11,2024-02-08,284,False,9870,Biscuit 200g,Snacks,Parle,False,362,Ambient (20-25°C),LOT-20230211-198,825,505,274,10,221,19,62.97,17253.78,4,Supermarket C - HSR Layout
8706,2024-05-30,2024-05-25,2024-06-03,4,False,3176,Grapes,Fruits,Reliance Fresh,True,9,Cool (10-15°C),LOT-20240525-929,578,343,184,22,137,27,46.48,8552.32,3,Supermarket C - HSR Layout
8707,2024-04-24,2024-04-21,2024-04-28,4,False,4541,Potato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20240421-599,484,287,180,16,91,0,52.62,9471.6,5,Supermarket C - HSR Layout
8708,2023-04-23,2023-04-22,2023-04-25,2,True,6277,Croissant,Bakery,Local Bakery,True,3,Ambient (20-25°C),LOT-20230422-121,307,184,103,13,68,68,114.88,11832.64,5,Supermarket C - HSR Layout
8709,2025-01-31,2025-01-28,2025-02-02,2,True,6437,Sandwich Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20250128-705,819,635,317,36,282,282,100.92,31991.64,2,Supermarket C - HSR Layout
8710,2024-09-09,2024-09-07,2024-09-24,15,False,5601,Butter 100g,Dairy,Amul,True,17,Chilled (2-4°C),LOT-20240907-712,555,294,231,5,58,2,22.89,5287.59,4,Supermarket C - HSR Layout
8711,2023-03-16,2023-03-14,2023-03-21,5,False,4373,Onion,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20230314-440,295,288,132,25,131,22,59.36,7835.52,4,Supermarket C - HSR Layout
8712,2023-03-06,2023-02-27,2023-03-12,6,False,5653,Butter 100g,Dairy,Amul,True,13,Chilled (2-4°C),LOT-20230227-898,649,549,262,41,246,58,108.78,28500.36,3,Supermarket C - HSR Layout
8713,2025-05-15,2025-05-10,2025-05-19,4,False,7354,Mutton Curry Cut 500g,Meat,Licious,True,9,Frozen (-18°C),LOT-20250510-286,681,681,272,37,372,18,110.06,29936.32,4,Supermarket C - HSR Layout
8714,2025-03-18,2025-03-16,2025-03-27,9,False,4772,Carrot,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20250316-900,434,333,199,21,113,20,16.56,3295.44,4,Supermarket C - HSR Layout
8715,2023-04-14,2023-04-12,2023-04-25,11,False,4029,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20230412-211,532,322,166,20,136,39,23.1,3834.6,4,Supermarket C - HSR Layout
8716,2024-11-13,2024-11-01,2024-11-20,7,False,3421,Orange,Fruits,Del Monte,True,19,Cool (10-15°C),LOT-20241101-566,637,637,300,40,297,52,109.77,32931.0,3,Supermarket C - HSR Layout
8717,2024-06-07,2024-05-31,2024-06-07,0,True,7474,Eggs Dozen,Meat,Local Farm,True,7,Frozen (-18°C),LOT-20240531-578,378,333,154,16,163,163,279.7,43073.8,2,Supermarket C - HSR Layout
8718,2025-02-07,2025-02-02,2025-02-14,7,False,3997,Banana,Fruits,FreshFarms,True,12,Cool (10-15°C),LOT-20250202-418,415,367,134,32,201,30,81.3,10894.2,5,Supermarket C - HSR Layout
8719,2025-05-31,2025-05-15,2025-06-03,3,True,3108,Mango,Fruits,FreshFarms,True,19,Cool (10-15°C),LOT-20250515-171,537,278,171,12,95,95,62.37,10665.27,3,Supermarket C - HSR Layout
8720,2024-08-04,2024-03-10,2024-08-27,23,False,9585,Chocolate Bar 45g,Snacks,Cadbury,False,170,Ambient (20-25°C),LOT-20240310-355,614,520,188,17,315,47,99.67,18737.96,3,Supermarket C - HSR Layout
8721,2025-02-13,2025-02-12,2025-02-18,5,False,7522,Chicken Breast 500g,Meat,Licious,True,6,Frozen (-18°C),LOT-20250212-489,371,371,182,19,170,26,276.23,50273.86,5,Supermarket C - HSR Layout
8722,2024-01-24,2023-08-30,2024-03-23,59,False,8994,Cold Coffee 200ml,Beverages,Nestlé,False,206,Ambient (20-25°C),LOT-20230830-429,814,696,212,16,468,19,98.01,20778.12,4,Supermarket C - HSR Layout
8723,2024-01-21,2024-01-06,2024-01-24,3,True,3344,Grapes,Fruits,Reliance Fresh,True,18,Cool (10-15°C),LOT-20240106-568,702,652,346,45,261,261,97.44,33714.24,3,Supermarket C - HSR Layout
8724,2023-02-26,2023-02-04,2023-03-05,7,False,5007,Milk 500ml,Dairy,Amul,True,29,Chilled (2-4°C),LOT-20230204-863,650,389,229,20,140,10,38.44,8802.76,4,Supermarket C - HSR Layout
8725,2024-09-26,2023-12-11,2024-12-01,66,False,9425,Masala Namkeen 150g,Snacks,Haldiram's,False,356,Ambient (20-25°C),LOT-20231211-750,1029,677,288,17,372,90,70.22,20223.36,5,Supermarket C - HSR Layout
8726,2023-08-26,2023-08-26,2023-08-31,5,False,6365,Sandwich Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20230826-125,428,397,227,19,151,28,61.94,14060.38,5,Supermarket C - HSR Layout
8727,2025-06-20,2025-06-11,2025-07-01,11,False,5304,Yogurt Cup,Dairy,Nestlé,True,20,Chilled (2-4°C),LOT-20250611-412,410,284,150,9,125,10,96.49,14473.5,5,Supermarket C - HSR Layout
8728,2024-11-02,2024-10-15,2024-11-06,4,False,5990,Paneer 200g,Dairy,Nandini,True,22,Chilled (2-4°C),LOT-20241015-235,814,748,448,40,260,13,99.13,44410.24,5,Supermarket C - HSR Layout
8729,2025-01-19,2025-01-13,2025-01-22,3,True,4154,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20250113-645,220,115,69,6,40,40,30.93,2134.17,2,Supermarket C - HSR Layout
8730,2024-01-31,2024-01-27,2024-01-31,0,True,6715,Sandwich Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20240127-133,533,457,162,42,253,253,53.64,8689.68,3,Supermarket C - HSR Layout
8731,2025-02-05,2025-01-09,2025-12-29,327,False,9846,Masala Namkeen 150g,Snacks,Haldiram's,False,354,Ambient (20-25°C),LOT-20250109-733,977,830,535,8,287,21,58.44,31265.4,5,Supermarket C - HSR Layout
8732,2024-04-09,2023-11-25,2024-11-22,227,False,9149,Masala Namkeen 150g,Snacks,Haldiram's,False,363,Ambient (20-25°C),LOT-20231125-261,1159,810,250,19,541,13,74.58,18645.0,3,Supermarket C - HSR Layout
